Price,Close,High,Low,Open,Volume
Ticker,AUDCAD=X,AUDCAD=X,AUDCAD=X,AUDCAD=X,AUDCAD=X
Datetime,,,,,
2025-10-12 23:00:00+00:00,0.9085900187492371,0.9094300270080566,0.9078400135040283,0.9093999862670898,0
2025-10-12 23:15:00+00:00,0.9096199870109558,0.9096199870109558,0.9076499938964844,0.9086199998855591,0
2025-10-12 23:30:00+00:00,0.9094600081443787,0.9097599983215332,0.9080899953842163,0.909600019454956,0
2025-10-12 23:45:00+00:00,0.9095500111579895,0.9097200036048889,0.9083899855613708,0.9094499945640564,0
2025-10-13 00:00:00+00:00,0.9103000164031982,0.9104099869728088,0.9087200164794922,0.9095500111579895,0
2025-10-13 00:15:00+00:00,0.9101999998092651,0.9108999967575073,0.9093300104141235,0.9103599786758423,0
2025-10-13 00:30:00+00:00,0.9110199809074402,0.9110599756240845,0.9092100262641907,0.9102100133895874,0
2025-10-13 00:45:00+00:00,0.9115200042724609,0.9115999937057495,0.9102100133895874,0.9110599756240845,0
2025-10-13 01:00:00+00:00,0.9115999937057495,0.9120000004768372,0.9106400012969971,0.9114699959754944,0
2025-10-13 01:15:00+00:00,0.9122999906539917,0.9125300049781799,0.9109600186347961,0.9115599989891052,0
2025-10-13 01:30:00+00:00,0.9130499958992004,0.9132699966430664,0.9114099740982056,0.9122800230979919,0
2025-10-13 01:45:00+00:00,0.9127799868583679,0.9133599996566772,0.912060022354126,0.9130200147628784,0
2025-10-13 02:00:00+00:00,0.9131500124931335,0.9133999943733215,0.9119799733161926,0.9128100275993347,0
2025-10-13 02:15:00+00:00,0.9127100110054016,0.9132099747657776,0.9119200110435486,0.9131500124931335,0
2025-10-13 02:30:00+00:00,0.9127299785614014,0.912909984588623,0.9117400050163269,0.9127500057220459,0
2025-10-13 02:45:00+00:00,0.9128599762916565,0.9129999876022339,0.9118099808692932,0.9126799702644348,0
2025-10-13 03:00:00+00:00,0.9132199883460999,0.9132500290870667,0.9119499921798706,0.9128299951553345,0
2025-10-13 03:15:00+00:00,0.9128599762916565,0.9132400155067444,0.911899983882904,0.9132300019264221,0
2025-10-13 03:30:00+00:00,0.9125000238418579,0.9129199981689453,0.9114199876785278,0.912880003452301,0
2025-10-13 03:45:00+00:00,0.9119600057601929,0.9125300049781799,0.9110199809074402,0.9124699831008911,0
2025-10-13 04:00:00+00:00,0.912339985370636,0.9123600125312805,0.9110100269317627,0.9119399785995483,0
2025-10-13 04:15:00+00:00,0.9125999808311462,0.9127500057220459,0.9114800095558167,0.912339985370636,0
2025-10-13 04:30:00+00:00,0.912090003490448,0.9127500057220459,0.9110999703407288,0.9125999808311462,0
2025-10-13 04:45:00+00:00,0.912559986114502,0.9126899838447571,0.9112600088119507,0.9121000170707703,0
2025-10-13 05:00:00+00:00,0.9129300117492676,0.9129499793052673,0.9116799831390381,0.9125800132751465,0
2025-10-13 05:15:00+00:00,0.912909984588623,0.9129999876022339,0.9117400050163269,0.9128900170326233,0
2025-10-13 05:30:00+00:00,0.9128999710083008,0.9130899906158447,0.911899983882904,0.912880003452301,0
2025-10-13 05:45:00+00:00,0.9129700064659119,0.913070023059845,0.9119399785995483,0.9128699898719788,0
2025-10-13 06:00:00+00:00,0.9125000238418579,0.9131199717521667,0.9113399982452393,0.9128900170326233,0
2025-10-13 06:15:00+00:00,0.9125699996948242,0.9129599928855896,0.911620020866394,0.9125499725341797,0
2025-10-13 06:30:00+00:00,0.9128900170326233,0.9131900072097778,0.9117799997329712,0.9125400185585022,0
2025-10-13 06:45:00+00:00,0.9125900268554688,0.912909984588623,0.9117299914360046,0.9128999710083008,0
2025-10-13 07:00:00+00:00,0.9120299816131592,0.9126999974250793,0.9110100269317627,0.912630021572113,0
2025-10-13 07:15:00+00:00,0.9129499793052673,0.913070023059845,0.9111400246620178,0.9120699763298035,0
2025-10-13 07:30:00+00:00,0.913129985332489,0.913349986076355,0.911899983882904,0.9129899740219116,0
2025-10-13 07:45:00+00:00,0.9132400155067444,0.9135599732398987,0.9120799899101257,0.9132000207901001,0
2025-10-13 08:00:00+00:00,0.9132800102233887,0.9136800169944763,0.912339985370636,0.9132900238037109,0
2025-10-13 08:15:00+00:00,0.9129899740219116,0.9134100079536438,0.9122099876403809,0.9133300185203552,0
2025-10-13 08:30:00+00:00,0.9127600193023682,0.913129985332489,0.9118199944496155,0.9130200147628784,0
2025-10-13 08:45:00+00:00,0.9129300117492676,0.9130100011825562,0.9118300080299377,0.9128199815750122,0
2025-10-13 09:00:00+00:00,0.9129700064659119,0.9133700132369995,0.9120399951934814,0.9129599928855896,0
2025-10-13 09:15:00+00:00,0.9128699898719788,0.9130399823188782,0.9118599891662598,0.9129899740219116,0
2025-10-13 09:30:00+00:00,0.9129700064659119,0.913100004196167,0.9119499921798706,0.9128699898719788,0
2025-10-13 09:45:00+00:00,0.9131699800491333,0.9133999943733215,0.9119799733161926,0.9129800200462341,0
2025-10-13 10:00:00+00:00,0.9131500124931335,0.9132800102233887,0.9121699929237366,0.9131600260734558,0
2025-10-13 10:15:00+00:00,0.9129999876022339,0.9132500290870667,0.9121099710464478,0.913129985332489,0
2025-10-13 10:30:00+00:00,0.9132000207901001,0.9134299755096436,0.9121999740600586,0.912909984588623,0
2025-10-13 10:45:00+00:00,0.9129800200462341,0.9132000207901001,0.9120500087738037,0.9131600260734558,0
2025-10-13 11:00:00+00:00,0.9123200178146362,0.9131699800491333,0.911300003528595,0.9129499793052673,0
2025-10-13 11:15:00+00:00,0.9119899868965149,0.9125800132751465,0.9108999967575073,0.9123799800872803,0
2025-10-13 11:30:00+00:00,0.9114400148391724,0.9120500087738037,0.9104800224304199,0.9120000004768372,0
2025-10-13 11:45:00+00:00,0.9114999771118164,0.9117799997329712,0.9103900194168091,0.9114500284194946,0
2025-10-13 12:00:00+00:00,0.9121900200843811,0.9122300148010254,0.910539984703064,0.9114999771118164,0
2025-10-13 12:15:00+00:00,0.911899983882904,0.9123799800872803,0.9109600186347961,0.9122400283813477,0
2025-10-13 12:30:00+00:00,0.91211998462677,0.9121500253677368,0.9108700156211853,0.9118599891662598,0
2025-10-13 12:45:00+00:00,0.9119700193405151,0.9122499823570251,0.9110599756240845,0.9121400117874146,0
2025-10-13 13:00:00+00:00,0.9127200245857239,0.9127799868583679,0.9111400246620178,0.9120100140571594,0
2025-10-13 13:15:00+00:00,0.9127799868583679,0.9129300117492676,0.9116600155830383,0.9127299785614014,0
2025-10-13 13:30:00+00:00,0.9125300049781799,0.9129300117492676,0.9116399884223938,0.9128100275993347,0
2025-10-13 13:45:00+00:00,0.9135100245475769,0.9136000275611877,0.9115999937057495,0.9125400185585022,0
2025-10-13 14:00:00+00:00,0.9134100079536438,0.9137899875640869,0.9124699831008911,0.9134899973869324,0
2025-10-13 14:15:00+00:00,0.9129999876022339,0.9136599898338318,0.9120699763298035,0.9133700132369995,0
2025-10-13 14:30:00+00:00,0.9134399890899658,0.9136300086975098,0.9121400117874146,0.9130399823188782,0
2025-10-13 14:45:00+00:00,0.9134600162506104,0.9138299822807312,0.9124699831008911,0.9134100079536438,0
2025-10-13 15:00:00+00:00,0.9142199754714966,0.9142600297927856,0.9127200245857239,0.9135199785232544,0
2025-10-13 15:15:00+00:00,0.9144999980926514,0.9147700071334839,0.913349986076355,0.9142100214958191,0
2025-10-13 15:30:00+00:00,0.9141200184822083,0.9145399928092957,0.9132000207901001,0.9145200252532959,0
2025-10-13 15:45:00+00:00,0.9143000245094299,0.9144499897956848,0.9133899807929993,0.9141499996185303,0
2025-10-13 16:00:00+00:00,0.9147400259971619,0.9147999882698059,0.9133599996566772,0.9143000245094299,0
2025-10-13 16:15:00+00:00,0.9148499965667725,0.9149900078773499,0.9135599732398987,0.9147400259971619,0
2025-10-13 16:30:00+00:00,0.9150000214576721,0.9151300191879272,0.9139800071716309,0.9148899912834167,0
2025-10-13 16:45:00+00:00,0.9152799844741821,0.915369987487793,0.9141799807548523,0.9150099754333496,0
2025-10-13 17:00:00+00:00,0.9146400094032288,0.9153900146484375,0.9137399792671204,0.9152299761772156,0
2025-10-13 17:15:00+00:00,0.9147999882698059,0.9148600101470947,0.9136899709701538,0.914680004119873,0
2025-10-13 17:30:00+00:00,0.9147599935531616,0.9149900078773499,0.91389000415802,0.9147999882698059,0
2025-10-13 17:45:00+00:00,0.9146999716758728,0.9149100184440613,0.9137099981307983,0.9147899746894836,0
2025-10-13 18:00:00+00:00,0.9149199724197388,0.9151700139045715,0.9139299988746643,0.9147400259971619,0
2025-10-13 18:15:00+00:00,0.9150300025939941,0.9152299761772156,0.9140899777412415,0.914929986000061,0
2025-10-13 18:30:00+00:00,0.9148399829864502,0.9151399731636047,0.9138299822807312,0.9150000214576721,0
2025-10-13 18:45:00+00:00,0.9145200252532959,0.9148899912834167,0.9136000275611877,0.9148399829864502,0
2025-10-13 19:00:00+00:00,0.9146299958229065,0.9148300290107727,0.9136800169944763,0.9144899845123291,0
2025-10-13 19:15:00+00:00,0.9148200154304504,0.9150000214576721,0.9138000011444092,0.9146400094032288,0
2025-10-13 19:30:00+00:00,0.9148899912834167,0.9149600267410278,0.9138799905776978,0.9148100018501282,0
2025-10-13 19:45:00+00:00,0.9145699739456177,0.9149100184440613,0.913640022277832,0.914900004863739,0
2025-10-13 20:00:00+00:00,0.9145399928092957,0.914650022983551,0.9135400056838989,0.9145699739456177,0
2025-10-13 20:15:00+00:00,0.914359986782074,0.9146100282669067,0.9133999943733215,0.9145500063896179,0
2025-10-13 20:30:00+00:00,0.9142600297927856,0.9144499897956848,0.9132999777793884,0.914359986782074,0
2025-10-13 20:45:00+00:00,0.9138799905776978,0.9143800139427185,0.9132300019264221,0.9142400026321411,0
2025-10-13 21:00:00+00:00,0.9142000079154968,0.9145699739456177,0.9130499958992004,0.9131799936294556,0
2025-10-13 21:15:00+00:00,0.9143199920654297,0.9144300222396851,0.9135000109672546,0.9142400026321411,0
2025-10-13 21:30:00+00:00,0.9143000245094299,0.9146599769592285,0.9135400056838989,0.9142900109291077,0
2025-10-13 21:45:00+00:00,0.9139699935913086,0.9143400192260742,0.912880003452301,0.9143099784851074,0
2025-10-13 22:00:00+00:00,0.9143800139427185,0.9144399762153625,0.9133700132369995,0.9140700101852417,0
2025-10-13 22:15:00+00:00,0.9146199822425842,0.9147099852561951,0.9136099815368652,0.9144099950790405,0
2025-10-13 22:30:00+00:00,0.9146199822425842,0.9147700071334839,0.9136999845504761,0.9146100282669067,0
2025-10-13 22:45:00+00:00,0.9148100018501282,0.9148799777030945,0.9137600064277649,0.9146199822425842,0
2025-10-13 23:00:00+00:00,0.9145900011062622,0.9148399829864502,0.9134299755096436,0.9147499799728394,0
2025-10-13 23:15:00+00:00,0.9146000146865845,0.9148799777030945,0.9137200117111206,0.9146000146865845,0
2025-10-13 23:30:00+00:00,0.9143800139427185,0.9146999716758728,0.9136199951171875,0.9145600199699402,0
2025-10-13 23:45:00+00:00,0.9141499996185303,0.9144200086593628,0.9129899740219116,0.9143499732017517,0
2025-10-14 00:00:00+00:00,0.914359986782074,0.9146400094032288,0.9134200215339661,0.914139986038208,0
2025-10-14 00:15:00+00:00,0.9147599935531616,0.9148899912834167,0.9136800169944763,0.9144099950790405,0
2025-10-14 00:30:00+00:00,0.915090024471283,0.9151999950408936,0.9137200117111206,0.9147999882698059,0
2025-10-14 00:45:00+00:00,0.914929986000061,0.9151999950408936,0.9139699935913086,0.9150999784469604,0
2025-10-14 01:00:00+00:00,0.9142199754714966,0.9150999784469604,0.9132599830627441,0.9149799942970276,0
2025-10-14 01:15:00+00:00,0.9143800139427185,0.9145399928092957,0.913070023059845,0.9142199754714966,0
2025-10-14 01:30:00+00:00,0.9141299724578857,0.9144999980926514,0.9131199717521667,0.9143999814987183,0
2025-10-14 01:45:00+00:00,0.9137399792671204,0.9142000079154968,0.912850022315979,0.9141600131988525,0
2025-10-14 02:00:00+00:00,0.9140099883079529,0.9140700101852417,0.912909984588623,0.9137300252914429,0
2025-10-14 02:15:00+00:00,0.9136300086975098,0.9142100214958191,0.9129999876022339,0.9139599800109863,0
2025-10-14 02:30:00+00:00,0.914330005645752,0.9145100116729736,0.912850022315979,0.913569986820221,0
2025-10-14 02:45:00+00:00,0.9139699935913086,0.9144399762153625,0.9131199717521667,0.9143199920654297,0
2025-10-14 03:00:00+00:00,0.9132099747657776,0.9141700267791748,0.9123899936676025,0.9139099717140198,0
2025-10-14 03:15:00+00:00,0.9124900102615356,0.9133800268173218,0.9116100072860718,0.9131900072097778,0
2025-10-14 03:30:00+00:00,0.9122499823570251,0.9124799966812134,0.9108700156211853,0.9124400019645691,0
2025-10-14 03:45:00+00:00,0.9122999906539917,0.9126200079917908,0.9113500118255615,0.9122700095176697,0
2025-10-14 04:00:00+00:00,0.9108700156211853,0.9124299883842468,0.9099199771881104,0.9122999906539917,0
2025-10-14 04:15:00+00:00,0.9101999998092651,0.9109799861907959,0.9093700051307678,0.9108800292015076,0
2025-10-14 04:30:00+00:00,0.9100000262260437,0.9107499718666077,0.9093300104141235,0.9102299809455872,0
2025-10-14 04:45:00+00:00,0.9099299907684326,0.910260021686554,0.9087899923324585,0.9099500179290771,0
2025-10-14 05:00:00+00:00,0.9094600081443787,0.9099799990653992,0.9085400104522705,0.9099599719047546,0
2025-10-14 05:15:00+00:00,0.909309983253479,0.909600019454956,0.9083899855613708,0.909500002861023,0
2025-10-14 06:00:00+00:00,0.9092000126838684,0.909280002117157,0.9092000126838684,0.909250020980835,0
2025-10-14 06:15:00+00:00,0.9087299704551697,0.9096199870109558,0.9077699780464172,0.9092400074005127,0
2025-10-14 06:30:00+00:00,0.9084399938583374,0.9089800119400024,0.9074000120162964,0.9087100028991699,0
2025-10-14 06:45:00+00:00,0.9089699983596802,0.9090499877929688,0.9076200127601624,0.9084799885749817,0
2025-10-14 07:00:00+00:00,0.90829998254776,0.9090800285339355,0.9071699976921082,0.9089800119400024,0
2025-10-14 07:15:00+00:00,0.9087799787521362,0.9089800119400024,0.9077200293540955,0.9082499742507935,0
2025-10-14 07:30:00+00:00,0.9071999788284302,0.9088199734687805,0.9063799977302551,0.9087600111961365,0
2025-10-14 07:45:00+00:00,0.9076899886131287,0.9079300165176392,0.906499981880188,0.9071599841117859,0
2025-10-14 08:00:00+00:00,0.9080600142478943,0.90829998254776,0.9069100022315979,0.9077000021934509,0
